relative_path,filename,classification,prefix,prefix_status,predecessor,predecessor_confidence,up_export,down_export,tables_created,tables_or_objects_referenced,columns_changed,schema_operation_tags,dependency_references,destructive_operation_tags,constraint_tags,applied_status,applied_status_evidence,file_sha256,size_bytes
backend/migrations/20260808100100-prosn-master-indikator-renstra-mapping.js,20260808100100-prosn-master-indikator-renstra-mapping.js,active-candidate,20260808100100,ok,20260808100000-prosn-autofill-evidence-cache-dan-provenance.js,repository_lexical_order_only,True,True,,prosnp_master_indikator,prosnp_master_indikator.indikator_renstra_id,add_column|add_index|remove_column|remove_index,,remove_column|remove_index,index,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,f1e94a4ec8bb165321b7aa006220d2998009c10fab4105cfaf37c3b23c9c7eae,1062
backend/migrations/20260808100200-prosnp-bukti-indikator-longgarkan-unique-index-multi-entity.js,20260808100200-prosnp-bukti-indikator-longgarkan-unique-index-multi-entity.js,active-candidate,20260808100200,ok,20260808100100-prosn-master-indikator-renstra-mapping.js,repository_lexical_order_only,True,True,,prosnp_bukti_indikator,,add_index|remove_index,,remove_index,index|unique,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,44bb5ba0e74b6b34c2269b432aa63812dbc165accac907d84447b4bd4cf76a07,1732
backend/migrations/20260809100000-prosnp-bukti-indikator-index-staging-lock.js,20260809100000-prosnp-bukti-indikator-index-staging-lock.js,active-candidate,20260809100000,ok,20260808100200-prosnp-bukti-indikator-longgarkan-unique-index-multi-entity.js,repository_lexical_order_only,True,True,,prosnp_bukti_indikator,,add_index|remove_index,,remove_index,index,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,6506392583d03d0ab1b8eaa37e3dc401fb8fa6bd0ee2b654d2d719d11c44682d,1492
backend/migrations/20260809100001-account-registry-table.js,20260809100001-account-registry-table.js,active-candidate,20260809100001,ok,20260809100000-prosnp-bukti-indikator-index-staging-lock.js,repository_lexical_order_only,True,True,account_registry,account_registry|record|CURRENT_TIMESTAMP,,add_index|create_table|drop_table|raw_sql,users,drop_table,foreign_key_reference|index|unique,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,5a33122dbfa738a380ef44a1c86de8d1deb3926b02f6491b9d71eb4491c73eb1,6635
backend/migrations/20260809100002-account-registry-composite-unique.js,20260809100002-account-registry-composite-unique.js,active-candidate,20260809100002,ok,20260809100001-account-registry-table.js,repository_lexical_order_only,True,True,,account_registry,,add_index|remove_index,,remove_index,index|unique,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,27debe2073eefce976f6c0331de531683d3df3c1cdda921d2f2b85f7aacb70e6,1139
backend/migrations/20260809100003-account-registry-platform-category.js,20260809100003-account-registry-platform-category.js,active-candidate,20260809100003,ok,20260809100002-account-registry-composite-unique.js,repository_lexical_order_only,True,True,,account_registry,account_registry.platform_category|account_registry.credential_type|account_registry.last_login|account_registry.last_activity,add_column|add_index|remove_column|remove_index,,remove_column|remove_index,index,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,6dc1e43e25264a7921b8729187a0d32d05721fdb5d012f56aa82ab5f80dcc669,1936
backend/migrations/20260810120000-prosn-cadangan-target-nullable-keputusan.js,20260810120000-prosn-cadangan-target-nullable-keputusan.js,active-candidate,20260810120000,ok,20260809100003-account-registry-platform-category.js,repository_lexical_order_only,True,True,,prosnp_cadangan_target,prosnp_cadangan_target.nomor_keputusan|prosnp_cadangan_target.tanggal_keputusan,change_column,,,,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,0333af8229b6bc2122db9c19171a156e8c81289899126fa1ba52ac077c169262,1446
backend/migrations/20260810130000-food-ops-create-document.js,20260810130000-food-ops-create-document.js,active-candidate,20260810130000,ok,20260810120000-prosn-cadangan-target-nullable-keputusan.js,repository_lexical_order_only,True,True,food_ops_document,food_ops_document,,add_index|create_table|drop_table,food_ops_document|tenants|users,drop_table,foreign_key_reference|index,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,0a08396462003f81ddc2c28fa9db93683e3200cb3335f93c58bf4b0a92a6831e,4257
backend/migrations/20260810130100-food-ops-create-regulation-meta.js,20260810130100-food-ops-create-regulation-meta.js,active-candidate,20260810130100,ok,20260810130000-food-ops-create-document.js,repository_lexical_order_only,True,True,food_ops_regulation_meta,food_ops_regulation_meta,,add_index|create_table|drop_table,food_ops_document|tenants|users,drop_table,foreign_key_reference|index|unique,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,2ea3ecf4db3ce37eb75e869f990c2ad297b170ff4399d162cbebafee997ec60a,3148
backend/migrations/20260810130200-food-ops-create-document-link.js,20260810130200-food-ops-create-document-link.js,active-candidate,20260810130200,ok,20260810130100-food-ops-create-regulation-meta.js,repository_lexical_order_only,True,True,food_ops_document_link,food_ops_document_link,,add_index|create_table|drop_table,food_ops_document|tenants|users,drop_table,foreign_key_reference|index,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,0b1142f7354b315ba6b2378784e831aee3417a734e1f9fd87aabf8438278151a,2249
backend/migrations/20260810130300-food-ops-create-event.js,20260810130300-food-ops-create-event.js,active-candidate,20260810130300,ok,20260810130200-food-ops-create-document-link.js,repository_lexical_order_only,True,True,food_ops_event,food_ops_event,,add_index|create_table|drop_table,tenants|users,drop_table,foreign_key_reference|index,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,dc4e89ef6456f7d12dd7ef26d3b3dd39daeebd3b40d0dc4d7d3e5964103ad40e,2725
backend/migrations/20260811090000-food-ops-prosn-evidence-binding-adapter.js,20260811090000-food-ops-prosn-evidence-binding-adapter.js,active-candidate,20260811090000,ok,20260810130300-food-ops-create-event.js,repository_lexical_order_only,True,True,,prosnp_bukti_dukung,prosnp_bukti_dukung.food_ops_document_id,add_column|add_index|remove_column|remove_index,food_ops_document,remove_column|remove_index,foreign_key_reference|index,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,bbf1673fbdb24c190e45a8b728b953ca465f27d03b10f5e3d2e55998a5d78e3a,1253
backend/migrations/20260811090100-food-ops-document-link-unique-guard.js,20260811090100-food-ops-document-link-unique-guard.js,active-candidate,20260811090100,ok,20260811090000-food-ops-prosn-evidence-binding-adapter.js,repository_lexical_order_only,True,True,,food_ops_document_link,,add_index|remove_index,,remove_index,index|unique,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,a22d5838d9075969c000f7d171a49f83014e362202889ed512fea91d7b590748,965
backend/migrations/20260813090000-prosn-sumber-data-is-auto.js,20260813090000-prosn-sumber-data-is-auto.js,active-candidate,20260813090000,ok,20260811090100-food-ops-document-link-unique-guard.js,repository_lexical_order_only,True,True,,prosnp_pengisian,prosnp_pengisian.sumber_data_is_auto,add_column|remove_column,,remove_column,,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,b0d91f0b63bf9c95c6cf548a2d600a6b06e1ac6ddcdaed2ae053cb3781fed702,2453
backend/migrations/20260826130000-add-renja-perubahan-item-fields.js,20260826130000-add-renja-perubahan-item-fields.js,active-candidate,20260826130000,ok,20260813090000-prosn-sumber-data-is-auto.js,repository_lexical_order_only,True,True,,renja_item,renja_item.pagu_sebelum|renja_item.pagu_setelah|renja_item.pagu_delta|renja_item.jenis_perubahan|renja_item.alasan_perubahan,add_column|remove_column,,remove_column,,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,c9d0a3c2d22503538710ef273feea54b767aa1ad0b4130355c8101bb55e42211,1639
backend/migrations/20260828190000-create-renja-target-group-mapping.js,20260828190000-create-renja-target-group-mapping.js,active-candidate,20260828190000,ok,20260826130000-add-renja-perubahan-item-fields.js,repository_lexical_order_only,True,True,renja_target_group_mapping,renja_target_group_mapping,,add_index|create_table|drop_table|remove_index,,drop_table|remove_index,index|unique,unknown_not_verifiable,No per-environment migration history was available; repository filename cannot prove execution.,70d2daeef07b752e04eea9bb72942d14a779122c33dc1d8e4f77070870a5dd5b,2726
backend/migrations/backup/20250420094330-create-roles.js,20250420094330-create-roles.js,backup-or-nonactive-copy,20250420094330,ok,,not_applicable,True,True,roles,roles,,create_table|drop_table,,drop_table,unique,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,891897f764fa154f8408fcb834accc4f494fa2524eaf9c387578277e8328fd1d,857
backend/migrations/backup/20250420101520-create-divisions.js,20250420101520-create-divisions.js,backup-or-nonactive-copy,20250420101520,ok,,not_applicable,True,True,divisions,divisions,,create_table|drop_table,,drop_table,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,40c127c352e83f044e6de4b34c4542b13d39acd118503ab5df40a67ac6258d32,810
backend/migrations/backup/20250420102223-create-users.js,20250420102223-create-users.js,backup-or-nonactive-copy,20250420102223,ok,,not_applicable,True,True,users,users,,create_table|drop_table,divisions|roles,drop_table,foreign_key_reference|unique,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,56075eaad4724b58e8a81794efcf6297666f3940d2bafa4b7ab0c652f61dafdb,1477
backend/migrations/backup/202504201210-create-visi.js,202504201210-create-visi.js,backup-or-nonactive-copy,202504201210,ok,,not_applicable,True,True,visi,visi,,create_table|drop_table,,drop_table,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,aeb4f7d4dd89e8314923029beb1bb6b3ad97b537938845d3c9f773955665af22,956
backend/migrations/backup/202504201215-create-misi.js,202504201215-create-misi.js,backup-or-nonactive-copy,202504201215,ok,,not_applicable,True,True,misi,misi,,create_table|drop_table,visi,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,151fe38e60c5149860c298dd82a41039be2f34f948be1519f9bd4d9ce01311a5,1001
backend/migrations/backup/202504201222-create-sasaran.js,202504201222-create-sasaran.js,backup-or-nonactive-copy,202504201222,ok,,not_applicable,True,True,sasaran,sasaran,,create_table|drop_table,tujuan,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,ad22825b82647e5a12b54de612e5e573dfc18cebf7400c731e24bdbe5564bdc4,1014
backend/migrations/backup/202504201225-create-indikator.js,202504201225-create-indikator.js,backup-or-nonactive-copy,202504201225,ok,,not_applicable,True,True,indikator,indikator,,create_table|drop_table,sasaran,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,aec8c6df7d09a5735756bde223f954faedddb9f5e59f16e1d8dc220ccc49d08a,1212
backend/migrations/backup/202504201230-create-program.js,202504201230-create-program.js,backup-or-nonactive-copy,202504201230,ok,,not_applicable,True,True,program,program,,create_table|drop_table,sasaran,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,13891bfaeeaff7c14703b14b4ecc801884c9198d7815bceb16a99236db71e782,1109
backend/migrations/backup/202504201240-create-kegiatan.js,202504201240-create-kegiatan.js,backup-or-nonactive-copy,202504201240,ok,,not_applicable,True,True,kegiatan,kegiatan,,create_table|drop_table,program,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,f93b7e0e9867b1066373286e12e1347f1533fe374bb0da80d62d909c9a0d2ce7,1210
backend/migrations/backup/202504201250-create-sub-kegiatan.js,202504201250-create-sub-kegiatan.js,backup-or-nonactive-copy,202504201250,ok,,not_applicable,True,True,sub_kegiatan,sub_kegiatan,,create_table|drop_table,kegiatan,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,aaae4dc6751165867a4a3278a805c421678c63ebcd1a1ac036bff70788518524,1241
backend/migrations/backup/202504201300-create-opd-penanggung-jawab.js,202504201300-create-opd-penanggung-jawab.js,backup-or-nonactive-copy,202504201300,ok,,not_applicable,True,True,opd_penanggung_jawab,opd_penanggung_jawab,,create_table|drop_table,roles,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,6965896bb5b8eb4e5994cf8e16db902559d153ba399e928a48187f057125ea61,1072
backend/migrations/backup/202504201300-create-users.js,202504201300-create-users.js,backup-or-nonactive-copy,202504201300,ok,,not_applicable,True,True,users,users,,create_table|drop_table,divisions|roles,drop_table,foreign_key_reference|unique,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,5959fbf8aaeaf852825d574a890ea038b330ccc067eba1756edd95b1623b1ff7,1437
backend/migrations/backup/202504201305-create-divisions.js,202504201305-create-divisions.js,backup-or-nonactive-copy,202504201305,ok,,not_applicable,True,True,divisions,divisions|CURRENT_TIMESTAMP,,create_table|drop_table,,drop_table,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,9faf327f92b3906bef79257618c12b289f61e41ae276193022d132c0dffbf87b,1011
backend/migrations/backup/202504201500-create-peran-hak-kewenangan.js,202504201500-create-peran-hak-kewenangan.js,backup-or-nonactive-copy,202504201500,ok,,not_applicable,True,True,peran_hak_kewenangan,peran_hak_kewenangan,,create_table|drop_table,roles,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,9b836267ba5cd9fafc17c83ab315a4c8dbc250779c2353d6195d3041e4c583a5,1036
backend/migrations/backup/20250421-add-rpjmd-id-to-visi-misi.js,20250421-add-rpjmd-id-to-visi-misi.js,backup-or-nonactive-copy,20250421,ok,,not_applicable,True,True,,of,,,rpjmd,,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,56cbf24240a08fcfda9d874446426a629245157b7ba9f7beb17ec311b55d5163,924
backend/migrations/backup/20250421-create-rpjmd.js,20250421-create-rpjmd.js,backup-or-nonactive-copy,20250421,ok,,not_applicable,True,True,rpjmd,rpjmd,,create_table|drop_table,,drop_table,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,1f19efb9e76477fbdb28eaa8e0202750bc4aa0b020fe3ab7e73a705b31a34a1a,962
backend/migrations/backup/20250421-update-divisions-ids.js,20250421-update-divisions-ids.js,backup-or-nonactive-copy,20250421,ok,,not_applicable,True,True,,referensi|users|primary|divisions,,raw_sql,,,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,89edbff9d7f88cd67458722233e6f144f1c66673c532d3e52fcf5c9940a1006c,2050
backend/migrations/backup/20250421181216-add-rpjmd-id-to-multiple-tables.js,20250421181216-add-rpjmd-id-to-multiple-tables.js,backup-or-nonactive-copy,20250421181216,ok,,not_applicable,True,True,,of,,,rpjmd,,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,913c7c35f8620504213ed077130edb7cf32b62cee32a168b978caeb774b84bc1,1046
backend/migrations/backup/20250421182340-create-evaluasi.js,20250421182340-create-evaluasi.js,backup-or-nonactive-copy,20250421182340,ok,,not_applicable,True,True,evaluasi,evaluasi,,create_table|drop_table,indikator,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,8536413e6bdea800a1ba5f540da17fb6264c8ceafc9b1beae037c2e5d5747dcc,1148
backend/migrations/backup/20250421183021-create-realisasi-sub-kegiatan-rpjmd.js,20250421183021-create-realisasi-sub-kegiatan-rpjmd.js,backup-or-nonactive-copy,20250421183021,ok,,not_applicable,True,True,realisasi_sub_kegiatan_rpjmd,realisasi_sub_kegiatan_rpjmd,,create_table|drop_table,sub_kegiatan,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,6449bb7ed2d14124a3ecbb16e698c7648948d1d9f8fb8f9abf761ab2f2d3b0f2,1200
backend/migrations/backup/20250421183439-create-monitoring-indikator-rpjmd.js,20250421183439-create-monitoring-indikator-rpjmd.js,backup-or-nonactive-copy,20250421183439,ok,,not_applicable,True,True,monitoring_indikator_rpjmd,monitoring_indikator_rpjmd,,create_table|drop_table,indikator,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,4e931e126be0561c032310cd41f8261453fcbf5e66e6e7f8e86fc5054849f032,1347
backend/migrations/backup/20250421183909-create-evaluasi-rpjmd.js,20250421183909-create-evaluasi-rpjmd.js,backup-or-nonactive-copy,20250421183909,ok,,not_applicable,True,True,evaluasi_rpjmd,evaluasi_rpjmd,,create_table|drop_table,indikator,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,19c5497f6119a06e711a36784c8328030929bef2929bfe08e3aebc92f3db35e6,1242
backend/migrations/backup/20250421191957-create-realisasi-sub-kegiatan.js,20250421191957-create-realisasi-sub-kegiatan.js,backup-or-nonactive-copy,20250421191957,ok,,not_applicable,True,True,realisasi_sub_kegiatan,realisasi_sub_kegiatan,,create_table|drop_table,sub_kegiatan,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,d0d2e97d40176acf71b0ea1d32fc07653d79f7b50dcfbbdd8f57ceca7aefd242,1531
backend/migrations/backup/20250421192448-create-realisasi-sub-kegiatan.js,20250421192448-create-realisasi-sub-kegiatan.js,backup-or-nonactive-copy,20250421192448,ok,,not_applicable,True,True,RealisasiSubKegiatans,RealisasiSubKegiatans,,create_table|drop_table,,drop_table,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,a1aa950bdac40a8dec5f8f44418721b0b5a8199cdaf150d35b1f1cb546570d73,1099
backend/migrations/backup/20250421192759-create-monitoring-indikator.js,20250421192759-create-monitoring-indikator.js,backup-or-nonactive-copy,20250421192759,ok,,not_applicable,True,True,monitoring_indikator,monitoring_indikator,,create_table|drop_table,indikator,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,230c61cecaf07471ea31876932ca185e8ab2d3e7cb022f66a73d36e607fd0cff,1161
backend/migrations/backup/20250421192824-create-evaluasi.js,20250421192824-create-evaluasi.js,backup-or-nonactive-copy,20250421192824,ok,,not_applicable,True,True,evaluasi,evaluasi,,create_table|drop_table,sub_kegiatan,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,95852019de080198612e55671f375ba413f96e0ecced912753182a283ea1ccc2,1331
backend/migrations/backup/20250421192849-create-export-laporan.js,20250421192849-create-export-laporan.js,backup-or-nonactive-copy,20250421192849,ok,,not_applicable,True,True,export_laporan,export_laporan,,create_table|drop_table,,drop_table,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,0926a654e55aa286dbb8249dcc615436e894925d082024e0156cce8221e60bd6,1152
backend/migrations/backup/20250421192917-create-rekomendasi-otomatis.js,20250421192917-create-rekomendasi-otomatis.js,backup-or-nonactive-copy,20250421192917,ok,,not_applicable,True,True,rekomendasi_otomatis,rekomendasi_otomatis,,create_table|drop_table,evaluasi,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,4c647e603c3b3654094f6b094b247287b9ef16679ca2a50584c3b8d5be2bcd6c,1296
backend/migrations/backup/20250422093328-add-nomor-to-tujuan.js,20250422093328-add-nomor-to-tujuan.js,backup-or-nonactive-copy,20250422093328,ok,,not_applicable,True,True,,tujuan,tujuan.nomor,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,5fbf84dbe4993d246a1416ef8d5dcfa8743ca7cad2b53b5b586a0b39bf25c585,307
backend/migrations/backup/20250422161540-remove-nomor-from-tujuan.js,20250422161540-remove-nomor-from-tujuan.js,backup-or-nonactive-copy,20250422161540,ok,,not_applicable,True,True,,tujuan,tujuan.nomor,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,11d4a063395110a98847ab71bf3e68abce970274d29aa5991742c14e86344127,415
backend/migrations/backup/20250423023305-add-fields-to-rpjmd.js,20250423023305-add-fields-to-rpjmd.js,backup-or-nonactive-copy,20250423023305,ok,,not_applicable,True,True,,rpjmd,rpjmd.periode_awal|rpjmd.periode_akhir|rpjmd.tahun_penetapan|rpjmd.akronim|rpjmd.foto_kepala_daerah|rpjmd.foto_wakil_kepala_daerah,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,4fd4f552b0c3f33ab3a2c0b7305ea731fc3537e79aea31f31b05282ca952513b,1684
backend/migrations/backup/20250423043941-add-fields-to-indikator.js,20250423043941-add-fields-to-indikator.js,backup-or-nonactive-copy,20250423043941,ok,,not_applicable,True,True,,indikator,indikator.tujuan_id|indikator.misi_id|indikator.kode_indikator|indikator.definisi_operasional|indikator.metode_penghitungan|indikator.baseline|indikator.target_tiap_tahun|indikator.sumber_data|indikator.penanggung_jawab|indikator.keterangan,add_column|remove_column,misi|tujuan,remove_column,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,4839bb4fef07769535939216e6a91820a595917ff467ad93f45e95836f2b231e,2542
backend/migrations/backup/20250423073417-create-sub-kegiatan.js,20250423073417-create-sub-kegiatan.js,backup-or-nonactive-copy,20250423073417,ok,,not_applicable,True,True,sub_kegiatan,sub_kegiatan,,create_table|drop_table,kegiatan,drop_table,foreign_key_reference|unique,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,822fc534c240a8f847aa3b38a4d2776298d8f69f3e63da4accaf7d47dda4aa6f,2345
backend/migrations/backup/20250423074139-add-fields-to-sub-kegiatan.js,20250423074139-add-fields-to-sub-kegiatan.js,backup-or-nonactive-copy,20250423074139,ok,,not_applicable,True,True,,sub_kegiatan,sub_kegiatan.pagu_anggaran|sub_kegiatan.waktu_pelaksanaan|sub_kegiatan.nama_opd|sub_kegiatan.nama_bidang_opd|sub_kegiatan.sumber_daya_pendukung|sub_kegiatan.rencana_lokasi_desa|sub_kegiatan.rencana_lokasi_kecamatan|sub_kegiatan.rencana_lokasi_kabupaten|sub_kegiatan.deskripsi|sub_kegiatan.kerangka_pelaksanaan|sub_kegiatan.output|sub_kegiatan.pihak_terlibat,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,7611b363f8c6a44ca184222aab5a5e38a1186665bc4ebc2566d749a199dc6262,2696
backend/migrations/backup/20250423074140-add-anggaran-kegiatan-to-sub-kegiatan.js,20250423074140-add-anggaran-kegiatan-to-sub-kegiatan.js,backup-or-nonactive-copy,20250423074140,ok,,not_applicable,True,True,,sub_kegiatan,sub_kegiatan.anggaran_kegiatan,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,c4fd54ab987f028dc2362657fcdc9ff3c8c5ed2f31c0206f4eb7c3f68a03d1be,381
backend/migrations/backup/20250424071755-create-realisasi-indikator.js,20250424071755-create-realisasi-indikator.js,backup-or-nonactive-copy,20250424071755,ok,,not_applicable,True,True,realisasi_indikator,realisasi_indikator,,create_table|drop_table,indikator,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,4ff217f6a6f4b91535a74849e36cf4059a1d4f59ee3ecfc3454a016081023e10,1055
backend/migrations/backup/20250424071804-create-evaluasi.js,20250424071804-create-evaluasi.js,backup-or-nonactive-copy,20250424071804,ok,,not_applicable,True,True,evaluasi,evaluasi,,create_table|drop_table|raw_sql,realisasi_indikator,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,761dcfff6dbf19c9ea6d1a48e80c3e0fb527ec391e33842b48b6feb1a3667316,1238
backend/migrations/backup/20250424071810-create-reports.js,20250424071810-create-reports.js,backup-or-nonactive-copy,20250424071810,ok,,not_applicable,True,True,report,report,,create_table|drop_table,,drop_table,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,9754bcafcbbf6d55a198a322176be9437113a19f22c927880573e474b92539d2,901
backend/migrations/backup/20250424150551-add-nomor-to-sasaran.js,20250424150551-add-nomor-to-sasaran.js,backup-or-nonactive-copy,20250424150551,ok,,not_applicable,True,True,,sasaran,sasaran.nomor,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,1f150a001a3f0de0294e21138706764a7ddacb20cf3f20f8ab2a3197e6609d0e,322
backend/migrations/backup/20250426024921-add-monitoring-fields-to-sub_kegiatan.js,20250426024921-add-monitoring-fields-to-sub_kegiatan.js,backup-or-nonactive-copy,20250426024921,ok,,not_applicable,True,True,,sub_kegiatan,sub_kegiatan.target_awal|sub_kegiatan.target_akhir|sub_kegiatan.satuan|sub_kegiatan.realisasi_awal|sub_kegiatan.realisasi_akhir|sub_kegiatan.status_monitoring|sub_kegiatan.tanggal_laporan|sub_kegiatan.catatan,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,6475e73e833bd96280f0db7cfb8739bdab5151b04879b9b08c050f154dd8b8e1,1978
backend/migrations/backup/20250426090842-add-target-years-to-indikators.js,20250426090842-add-target-years-to-indikators.js,backup-or-nonactive-copy,20250426090842,ok,,not_applicable,True,True,,indikator,indikator.target_tahun_1|indikator.target_tahun_2|indikator.target_tahun_3|indikator.target_tahun_4|indikator.target_tahun_5,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,5f8b31a496cab7b0bfb8964f0e387b93251945e2e0a1851558f814be7374b029,1184
backend/migrations/backup/20250426091201-remove-target-from-indikators.js,20250426091201-remove-target-from-indikators.js,backup-or-nonactive-copy,20250426091201,ok,,not_applicable,True,True,,indikator,indikator.target,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,d4b14c7d1a3716dd1df945dea42c1a7eefed2d72de41e91e52a671b39ead1c6b,362
backend/migrations/backup/20250426093826-migrate-target-tiap-tahun-to-target-tahun.js,20250426093826-migrate-target-tiap-tahun-to-target-tahun.js,backup-or-nonactive-copy,20250426093826,ok,,not_applicable,True,True,,indikator,indikator.target_tiap_tahun,add_column|raw_sql|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,34bb23ad5e20668b6a30c4cad74dad67b9a9e590934857ae6ebde47069169833,1752
backend/migrations/backup/20250427-create-evaluasi.js,20250427-create-evaluasi.js,backup-or-nonactive-copy,20250427,ok,,not_applicable,True,True,evaluasi,evaluasi,,create_table|drop_table,,drop_table,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,f11b7fb5ef83f051e01d3812cfa27dff88d8df99e9a0622e4adf56da5b0499d7,1425
backend/migrations/backup/20250427051716-update-opd-penanggung-jawab-fields.js,20250427051716-update-opd-penanggung-jawab-fields.js,backup-or-nonactive-copy,20250427051716,ok,,not_applicable,True,True,,opd_penanggung_jawab,opd_penanggung_jawab.kegiatan_id|opd_penanggung_jawab.sub_kegiatan_id|opd_penanggung_jawab.tujuan_id|opd_penanggung_jawab.sasaran_id|opd_penanggung_jawab.program_id|opd_penanggung_jawab.opd_id,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,3a02e6e9751ba6e45e5bc372f682377ce76bce120a929d7509bb5c6a9f2b6367,1850
